NIU,CODIGO_CONEXION,TIPO_CONEXION,NIVEL_TENSION,NIVEL_TENSION_PRIMARIA,PORC_PROP_ACTIV,CONEXION_RED,ID_COMERCIALIZADOR,ID_MERCADO,GRUPO_CALIDAD,COD_FRONTERA_COMERCIAL,COD_CIRCUITO_LINEA,COD_TRANSFORMADOR,COD_DANE,UBICACION,DIRECCION,COND_ESPEC,TIPO_AREA_ESPEC,COD_AREA_ESPEC,ESTRATO,ALTITUD,LONGITUD,LATITUD,AUTOGENERADOR,EXP_ENERGIA,CAPAC_AUTOGEN,TIP_GENERACION,COD_FRONTERA_EXPORT,F_ENTRADA_GENERAR,CONTR_RESPALDO,CAPAC_CONTR_RES
2610395,65022785,2,1,2,100,1,637,166,11,OR0001,10000660,65022785,76834000,2,SECTOR 1 MZ 63 18 ,0,0,0,2,961,-76.207880,4.10272,3,,,,,,,
2610402,65022798,2,1,2,100,1,637,166,11,OR0001,10000660,65022798,76834000,2,MZ 25 CS 24,0,0,0,2,956,-76.205199,4.105409,3,,,,,,,
2610404,65022799,2,1,2,100,1,637,166,11,OR0001,10000660,65022799,76834000,2,SECTOR 1 MZ 13 11,0,0,0,2,956,-76.205293,4.105746,3,,,,,,,
2610405,65022795,2,1,2,100,1,637,166,11,OR0001,10000660,65022795,76834000,2,SECTOR 1 MZ 17 21 ,0,0,0,2,956,-76.205740,4.106377,3,,,,,,,
2610406,65022657,2,1,2,100,1,637,166,11,OR0001,10000210,65022657,76834000,2,CR 20 16A 41 P2,0,0,0,2,971,-76.201179,4.091346,3,,,,,,,
2610407,65023145,2,1,2,100,1,637,166,11,OR0001,10000660,65023145,76834000,2,CR 21A 5B 2,0,0,0,2,962,-76.203173,4.100514,3,,,,,,,
2610409,65023111,2,1,2,100,1,637,166,11,OR0001,10000210,65023111,76834000,2,TR 12 3B 22 ,0,0,0,2,966,-76.198453,4.101547,3,,,,,,,
2610410,65022688,2,1,2,100,1,637,166,11,OR0001,10000660,65022688,76834000,2,DG 22 8 32,0,0,0,2,967,-76.206637,4.095249,3,,,,,,,
2610414,65022783,2,1,2,100,1,637,166,11,OR0001,10000660,65022783,76834000,2,SECTOR 1 MZ 64 22 ,0,0,0,2,958,-76.208282,4.103449,3,,,,,,,
2610417,65022685,2,1,2,100,1,637,166,11,OR0001,10000660,65022685,76834000,2,TR 10 21SN 110 ,0,0,0,8,967,-76.205222,4.09428,3,,,,,,,
2610420,65022785,2,1,2,100,1,637,166,11,OR0001,10000660,65022785,76834000,2,SECTOR 1 MZ 55 7 ,0,0,0,2,961,-76.207880,4.10272,3,,,,,,,
2610425,65022698,2,1,2,100,1,637,166,11,OR0001,10000660,65022698,76834000,2,TR 20 5C 45 ,0,0,0,2,963,-76.204325,4.099719,3,,,,,,,
2610426,65022783,2,1,2,100,1,637,166,11,OR0001,10000660,65022783,76834000,2,SECTOR 1 MZ 54 21 ,0,0,0,2,958,-76.208282,4.103449,3,,,,,,,
2610427,65022783,2,1,2,100,1,637,166,11,OR0001,10000660,65022783,76834000,2,SECTOR1 MZ54 CS 23,0,0,0,2,958,-76.208282,4.103449,3,,,,,,,
2610428,65023142,2,1,2,100,1,637,166,11,OR0001,10000660,65023142,76834000,2,CR 21 6 79 P2,0,0,0,2,962,-76.203670,4.098481,3,,,,,,,
2610429,65023157,2,1,2,100,1,637,166,11,OR0001,10000660,65023157,76834000,2,CL 2B 21 3 ,0,0,0,2,961,-76.202784,4.103584,3,,,,,,,
2610432,65741717,2,1,2,100,1,637,166,11,OR0001,10000660,65741717,76834000,2,DG 21 8 4 ,0,0,0,2,966,-76.205410,4.095819,3,,,,,,,
2610433,65035413,2,1,2,100,1,637,166,11,OR0001,10000210,65035413,76834000,2,CL 20 19A 28 ,0,0,0,2,972,-76.201519,4.08976,3,,,,,,,
2610434,65022784,2,1,2,100,1,637,166,11,OR0001,10000660,65022784,76834000,2,SECTOR 1 MZ 66 12 ,0,0,0,2,957,-76.208549,4.103816,3,,,,,,,
2610435,65022674,2,1,2,100,1,637,166,11,OR0001,10000955,65022674,76834000,2,CR 10 25D 1 12 APTO 403,0,0,0,2,970,-76.208298,4.091696,3,,,,,,,
2610436,65023111,2,1,2,100,1,637,166,11,OR0001,10000210,65023111,76834000,2,TR 12 3B 52 ,0,0,0,2,966,-76.198453,4.101547,3,,,,,,,
2610437,65022784,2,1,2,100,1,637,166,11,OR0001,10000660,65022784,76834000,2,SECTOR 1 MZ 67 25 ,0,0,0,2,957,-76.208549,4.103816,3,,,,,,,
2610438,65033120,2,1,2,100,1,637,166,11,OR0001,10000214,65033120,76834000,2,CL 17 22B 2 ,0,0,0,2,968,-76.198276,4.091983,3,,,,,,,
2610439,65022672,2,1,2,100,1,637,166,11,OR0001,10000660,65022672,76834000,2,CL 24 9 77 ,0,0,0,2,972,-76.206645,4.09288,3,,,,,,,
2610441,65022705,2,1,2,100,1,637,166,11,OR0001,10000660,65022705,76834000,2,DG 23 18 19 ,0,0,0,2,996,-76.208765,4.098184,3,,,,,,,
2610443,65022700,2,1,2,100,1,637,166,11,OR0001,10000955,65022700,76834000,2,CL 20 7B 17 ,0,0,0,2,963,-76.208256,4.096552,3,,,,,,,
2610445,65022687,2,1,2,100,1,637,166,11,OR0001,10000660,65022687,76834000,2,TR 8 23 19 ,0,0,0,2,965,-76.207105,4.095282,3,,,,,,,
2610447,65023302,2,1,2,100,1,637,166,11,OR0001,10000955,65023302,76834000,2,CL 23 5 3 ,0,0,0,2,963,-76.209740,4.09451,3,,,,,,,
2610448,65022682,2,1,2,100,1,637,166,11,OR0001,10000955,65022682,76834000,2,CL 21A 7A 20 ,0,0,0,3,964,-76.208027,4.095518,3,,,,,,,
2610449,65722601,2,1,2,100,1,637,166,11,OR0001,10000955,65722601,76834000,2,CR 6 24 21 ,0,0,0,3,966,-76.209800,4.093976,3,,,,,,,
2610450,65023303,2,1,2,100,1,637,166,11,OR0001,10000955,65023303,76834000,2,CR 5 22 13,0,0,0,2,966,-76.209673,4.095105,3,,,,,,,
2610451,65022702,2,1,2,100,1,637,166,11,OR0001,10000955,65022702,76834000,2,CR 6 21 58 ,0,0,0,2,962,-76.209349,4.09644,3,,,,,,,
2610452,65022701,2,1,2,100,1,637,166,11,OR0001,10000955,65022701,76834000,2,CR 7A 20 52 ,0,0,0,2,963,-76.208687,4.096433,3,,,,,,,
2610456,65023214,2,1,2,100,1,637,166,11,OR0001,10000955,65023214,76834000,2,CR 2 23 1 19 ,0,0,0,2,966,-76.212711,4.094302,3,,,,,,,
2610457,65023218,2,1,2,100,1,637,166,11,OR0001,10000955,65023218,76834000,2,CR 1BIS 20 49 ,0,0,0,2,963,-76.213716,4.097036,3,,,,,,,
2610458,65023215,2,1,2,100,1,637,166,11,OR0001,10000955,65023215,76834000,2,CR 1AW 23 1 7 P 1,0,0,0,2,966,-76.213424,4.094396,3,,,,,,,
2610459,65023235,2,1,2,100,1,637,166,11,OR0001,10000955,65023235,76834000,2,CR 5W 20 28 ,0,0,0,2,964,-76.216183,4.092885,3,,,,,,,
2610464,65726654,2,1,2,100,1,637,166,11,OR0001,10000955,65726654,76834000,2,CL 25 3 43 ,0,0,0,2,971,-76.210157,4.093255,3,,,,,,,
2610466,65731536,2,1,2,100,1,637,166,11,OR0001,10000955,65731536,76834000,2,TR 4W 26C4 18 ,0,0,0,2,987,-76.214693,4.090313,3,,,,,,,
2610471,65023226,2,1,2,100,1,637,166,11,OR0001,10000955,65023226,76834000,2,CL 26B1 3 1 58 P 2,0,0,0,2,968,-76.211853,4.092026,3,,,,,,,
2610480,65030386,2,1,2,100,1,637,166,11,OR0001,10000211,65030386,76834000,2,CL 25 12 27,0,0,0,3,972,-76.205735,4.0911,3,,,,,,,
2610497,65023284,2,1,2,100,1,637,166,11,OR0001,10000210,65023284,76834000,2,CL 26A 17 108 ,0,0,0,2,970,-76.203554,4.086366,3,,,,,,,
2610498,65023262,2,1,2,100,1,637,166,11,OR0001,10000955,65023262,76834000,2,CL 26B 5 68 ,0,0,0,2,973,-76.209791,4.090482,3,,,,,,,
2610499,65023262,2,1,2,100,1,637,166,11,OR0001,10000955,65023262,76834000,2,CL 26B 8 20 P 1,0,0,0,2,973,-76.209791,4.090482,3,,,,,,,
2610500,65023262,2,1,2,100,1,637,166,11,OR0001,10000955,65023262,76834000,2,CL 26B 8 31 ,0,0,0,2,973,-76.209791,4.090482,3,,,,,,,
2610502,65023263,2,1,2,100,1,637,166,11,OR0001,10000955,65023263,76834000,2,CL 26C 1021 ,0,0,0,2,973,-76.210185,4.089912,3,,,,,,,
2610503,65023283,2,1,2,100,1,637,166,11,OR0001,10000210,65023283,76834000,2,CL 27 18 26 ,0,0,0,8,977,-76.203129,4.085521,3,,,,,,,
2610506,65023271,2,1,2,100,1,637,166,11,OR0001,10000210,65023271,76834000,2,CL 26C 14A 22 ,0,0,0,2,970,-76.207448,4.087768,3,,,,,,,
2610507,65023277,2,1,2,100,1,637,166,11,OR0001,10000210,65023277,76834000,2,CL 26D 13 79 ,0,0,0,2,972,-76.207764,4.087179,3,,,,,,,
2610510,65023276,2,1,2,100,1,637,166,11,OR0001,10000210,65023276,76834000,2,CL 27 13 67,0,0,0,3,976,-76.207866,4.086636,3,,,,,,,
2610514,65023279,2,1,2,100,1,637,166,11,OR0001,10000210,65023279,76834000,2,CR 15 26C 3,0,0,0,3,975,-76.205893,4.087009,3,,,,,,,
2610520,65023287,2,1,2,100,1,637,166,11,OR0001,10000210,65023287,76834000,2,CR 17B 26 1 24 ,0,0,0,2,975,-76.203773,4.086556,3,,,,,,,
2610523,65022997,2,1,2,100,1,637,166,11,OR0001,10000218,65022997,76834000,2,CR 18 27 78 2,0,0,0,8,976,-76.203990,4.084563,3,,,,,,,
2610533,65022983,2,1,2,100,1,637,166,11,OR0001,10000218,65022983,76834000,2,CR 19 31 36 ,0,0,0,8,979,-76.203487,4.081887,3,,,,,,,
2610539,65022977,2,1,2,100,1,637,166,11,OR0001,10000218,65022977,76834000,2,CR 19 35 74 P1 APTO1,0,0,0,3,983,-76.203738,4.079594,3,,,,,,,
2610544,65023000,2,1,2,100,1,637,166,11,OR0001,10000219,65023000,76834000,2,CR 21 38A 24 ,0,0,0,4,986,-76.203159,4.076902,3,,,,,,,
2610644,65034269,2,1,2,100,1,637,166,11,OR0001,10000955,65034269,76834000,2,CR 3W 24A 30,0,0,0,2,963,-76.214884,4.092042,3,,,,,,,
2610645,65022987,2,1,2,100,1,637,166,11,OR0001,10000218,65022987,76834000,2,CL 37 18A 21,0,0,0,3,981,-76.206790,4.080272,3,,,,,,,
2610646,65023264,2,1,2,100,1,637,166,11,OR0001,10000210,65023264,76834000,2,CL 26C 13A 51 ,0,0,0,3,975,-76.208230,4.088696,3,,,,,,,
2610651,65729083,2,1,2,0,1,637,166,31,OR0001,10000862,65729083,76834025,1,CARRT V PRINCIPAL SN 210,9,0,0,8,951,-76.211223,4.086358,3,,,,,,,
2610653,65036577,2,1,2,100,1,637,166,11,OR0001,10000955,65036577,76834000,2,CL 26 5 109 APTO201,0,0,0,2,968,-76.209424,4.091544,3,,,,,,,
2610654,65022674,2,1,2,100,1,637,166,11,OR0001,10000955,65022674,76834000,2,CR 10 25D 1 12 P 4APTO 401,0,0,0,3,970,-76.208298,4.091696,3,,,,,,,
2610656,65023223,2,1,2,100,1,637,166,11,OR0001,10000955,65023223,76834000,2,CL 20 1A 15 ,0,0,0,2,966,-76.212967,4.096626,3,,,,,,,
2610657,65022674,2,1,2,100,1,637,166,11,OR0001,10000955,65022674,76834000,2,CR 10 25D 1 12 P 3APTO 302,0,0,0,3,970,-76.208298,4.091696,3,,,,,,,
2610660,65023240,2,1,2,100,1,637,166,11,OR0001,10000955,65023240,76834000,2,DG 26C4 4AW3 P2,0,0,0,2,965,-76.214936,4.091555,3,,,,,,,
2610662,65023255,2,1,2,100,1,637,166,11,OR0001,10000955,65023255,76834000,2,CR 3A 22 7 ,0,0,0,2,966,-76.210573,4.095607,3,,,,,,,
2610664,65724064,2,1,2,100,1,637,166,11,OR0001,10000955,65724064,76834000,2,CL 22 1AW 1 36,0,0,0,2,966,-76.214264,4.094826,3,,,,,,,
2610665,65023241,2,1,2,100,1,637,166,11,OR0001,10000955,65023241,76834000,2,DG 26C3 25 12 ,0,0,0,2,964,-76.214471,4.091153,3,,,,,,,
2610666,65022676,2,1,2,100,1,637,166,11,OR0001,10000955,65022676,76834000,2,CR 8 25A 14 ,0,0,0,2,965,-76.208806,4.092962,3,,,,,,,
2610667,65030351,2,1,2,0,1,637,166,11,OR0001,10000218,65030351,76834000,2,CR 19 28 110 LOCA 03,0,0,0,8,978,-76.203832,4.084341,3,,,,,,,
2610668,65030351,2,1,2,0,1,637,166,11,OR0001,10000218,65030351,76834000,2,CR 19 28SN 300 LOCF 20,0,0,0,8,978,-76.203832,4.084341,3,,,,,,,
2610669,65030354,2,1,2,0,1,637,166,11,OR0001,10000218,65030354,76834000,2,CR 19 28SN 980 LOCH 01,0,0,0,8,978,-76.203832,4.084341,3,,,,,,,
2610670,65030354,2,1,2,0,1,637,166,11,OR0001,10000218,65030354,76834000,2,CR 19 28SN 990 LOCH 02,0,0,0,8,978,-76.203832,4.084341,3,,,,,,,
2610670,65030354,2,1,2,0,1,62371,166,11,Frt92169,10000218,65030354,76834000,2,CR 19 28SN 990 LOCH 02,0,0,0,8,978,-76.203832,4.084341,3,,,,,,,
2610671,65023786,2,1,2,100,1,637,166,11,OR0001,10000214,65023786,76834000,2,CL 10 28A 60 ,0,0,0,2,966,-76.193498,4.099584,3,,,,,,,
2610679,65023813,2,1,2,100,1,637,166,31,OR0001,10000215,65023813,76834001,1,V PRINCIPAL 27 06,0,0,0,2,956,-76.194268,4.110653,3,,,,,,,
2610682,65724191,2,1,2,100,1,637,166,31,OR0001,10000215,65724191,76834001,1,CJ MARTINEZ 29 24 ,0,0,0,2,953,-76.195754,4.117769,3,,,,,,,
2610683,65023820,2,1,2,100,1,637,166,31,OR0001,10000215,65023820,76834001,1,SECTOR 1 MZ B 1 ,0,0,0,2,950,-76.196071,4.120442,3,,,,,,,
2610684,65023820,2,1,2,100,1,637,166,31,OR0001,10000215,65023820,76834001,1,SECTOR 1 MZ B 2 ,0,0,0,2,950,-76.196071,4.120442,3,,,,,,,
2610685,65023820,2,1,2,100,1,637,166,31,OR0001,10000215,65023820,76834001,1,SECTOR 1 MZ D 5 ,0,0,0,2,950,-76.196071,4.120442,3,,,,,,,
2610689,65023825,2,1,2,100,1,637,166,31,OR0001,10000215,65023825,76834001,1,CARRT V LOS CAIMOS 28 58 ,0,0,0,2,962,-76.196050,4.107689,3,,,,,,,
2610695,65022717,2,1,2,100,1,637,166,31,OR0001,10000212,65022717,76834023,1,V S N SN 600 ,0,0,0,2,950,-76.219564,4.115917,3,,,,,,,
2610704,65022899,2,1,2,100,1,637,166,31,OR0001,10000212,65022899,76834016,1,CARRT PRINCIPAL V RIOFRIO 21 60 ,0,0,0,2,949,-76.235212,4.093968,3,,,,,,,
2610705,65022899,2,1,2,100,1,637,166,31,OR0001,10000212,65022899,76834016,1,CJ SANTA BARBARA UNO 23 96 ,0,0,0,2,949,-76.235212,4.093968,3,,,,,,,
2610710,65721454,2,1,2,100,1,637,166,31,OR0001,10000212,65721454,76834016,1,CJ PRIMAVERA 22 65 ,0,0,0,2,949,-76.238167,4.093863,3,,,,,,,
2610720,65023062,2,1,2,100,1,637,166,31,OR0001,10000226,65023062,76834005,1,V S N CETSASN 230,9,0,0,8,1038,-76.183014,4.050691,3,,,,,,,
2610792,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ E 2 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610803,65023738,2,1,2,100,1,637,166,31,OR0001,10000226,65023738,76834014,1,V S N SN 1260 ,0,0,0,1,1051,-76.179465,4.057008,3,,,,,,,
2610806,65022825,2,1,2,100,1,637,166,31,OR0001,10000207,65022825,76834025,1,CJ SAN MIGUEL CAMPOALES 110 ,0,0,0,2,974,-76.220442,4.069449,3,,,,,,,
2610808,65023061,2,1,2,0,1,637,166,31,OR0001,10000226,65023061,76834000,2,V S N CETSASN 890,9,0,0,8,1042,-76.183305,4.050807,3,,,,,,,
2610809,65036195,2,1,2,100,1,637,166,31,OR0001,10000215,65036195,76834001,1,CJ PENARANDA 29 1 70 ,0,0,0,1,951,-76.194464,4.119904,3,,,,,,,
2610817,65023797,2,1,2,100,1,637,166,31,OR0001,10000215,65023797,76834001,1,CJ DELICIAS DEL CAMPO SN 240 ,0,0,0,2,962,-76.192883,4.103736,3,,,,,,,
2610821,65022897,2,1,2,100,1,637,166,31,OR0001,10000212,65022897,76834016,1,CJ MEJORAL SN 240P 1,0,0,0,2,952,-76.235048,4.092615,3,,,,,,,
2610822,65022897,2,1,2,100,1,637,166,31,OR0001,10000212,65022897,76834016,1,CJ MEJORAL SN 290 ,0,0,0,2,952,-76.235048,4.092615,3,,,,,,,
2610823,65723874,2,1,2,100,1,637,166,31,OR0001,10000226,65723874,76834000,2,V S N CETSANRO 104,0,0,0,1,1023,-76.185935,4.064038,3,,,,,,,
2610827,65724191,2,1,2,100,1,637,166,31,OR0001,10000215,65724191,76834001,1,CJ MARTINEZ SN 370 ,0,0,0,1,953,-76.195754,4.117769,3,,,,,,,
2610828,65024112,2,1,2,100,1,637,166,11,OR0001,10000206,65024112,76834000,2,CL 37 44 120 ,0,0,0,5,994,-76.187128,4.072503,3,,,,,,,
2610829,65023799,2,1,2,100,1,637,166,31,OR0001,10000215,65023799,76834001,1,CJ SAN FRANCISCO 3012 ,0,0,0,2,960,-76.192562,4.10333,3,,,,,,,
2610830,65023738,2,1,2,100,1,637,166,31,OR0001,10000226,65023738,76834014,1,V S N SN 1600 ,0,0,0,1,1051,-76.179465,4.057008,3,,,,,,,
2610831,65023738,2,1,2,100,1,637,166,31,OR0001,10000226,65023738,76834014,1,V S N SN 1610 ,0,0,0,1,1051,-76.179465,4.057008,3,,,,,,,
2610834,65024105,2,1,2,100,1,637,166,11,OR0001,10000206,65024105,76834000,2,CL 35A 44 151 ,0,0,0,5,990,-76.186072,4.074151,3,,,,,,,
2610835,65741708,2,1,2,100,1,637,166,31,OR0001,10000215,65741708,76834001,1,SECTOR 1 MZ G 1 5 CS2,0,0,0,1,956,-76.198065,4.107394,3,,,,,,,
2610836,65741708,2,1,2,100,1,637,166,31,OR0001,10000215,65741708,76834001,1,SECTOR 1 MZ H 7 CS2,0,0,0,1,956,-76.198065,4.107394,3,,,,,,,
2610837,65724132,2,1,2,100,1,637,166,31,OR0001,10000215,65724132,76834001,1,SECTOR 1 MZ A 1 2 ,0,0,0,1,955,-76.199357,4.108892,3,,,,,,,
2610838,65741708,2,1,2,100,1,637,166,31,OR0001,10000215,65741708,76834001,1,SECTOR 1 MZ G9 CS2,0,0,0,1,956,-76.198065,4.107394,3,,,,,,,
2610839,65741708,2,1,2,100,1,637,166,31,OR0001,10000215,65741708,76834001,1,SECTOR 1 MZ H 10 CS1,0,0,0,1,956,-76.198065,4.107394,3,,,,,,,
2610840,65024123,2,1,2,100,1,637,166,31,OR0001,10000215,65024123,76834001,1,SECTOR 1 MZ M 1 3 CS2,0,0,0,1,955,-76.198986,4.108346,3,,,,,,,
2610841,65024130,2,1,2,100,1,637,166,31,OR0001,10000215,65024130,76834001,1,SECTOR 1 MZ Y 2 ,0,0,0,2,952,-76.199878,4.112233,3,,,,,,,
2610842,65727992,2,1,2,100,1,637,166,31,OR0001,10000215,65727992,76834001,1,CARRT V PRINCIPAL 17 46 ,0,0,0,2,956,-76.195395,4.113031,3,,,,,,,
2610846,65023428,2,1,2,100,1,637,166,22,OR0001,10000209,65023428,76670000,2,CL 3 1 73 ,0,0,0,2,995,-76.226002,3.994374,3,,,,,,,
2610849,65023422,2,1,2,100,1,637,166,22,OR0001,10000209,65023422,76670000,2,CL 4 6 36 ,0,0,0,2,985,-76.230059,3.995527,3,,,,,,,
2610852,65023417,2,1,2,100,1,637,166,22,OR0001,10000209,65023417,76670000,2,CR 4 4 44,0,0,0,3,990,-76.227394,3.995978,3,,,,,,,
2610856,65023451,2,1,2,100,1,637,166,22,OR0001,10000209,65023451,76670000,2,SECTOR 1 MZ B 27 CS 27,0,0,0,1,978,-76.233772,3.99118,3,,,,,,,
2610858,65023451,2,1,2,100,1,637,166,22,OR0001,10000209,65023451,76670000,2,SECTOR 1 MZ C 4 ,0,0,0,2,978,-76.233772,3.99118,3,,,,,,,
2610859,65023452,2,1,2,100,1,637,166,22,OR0001,10000209,65023452,76670000,2,SECTOR 1 MZ C 27 ,0,0,0,1,977,-76.233900,3.99096,3,,,,,,,
2610860,65023452,2,1,2,100,1,637,166,22,OR0001,10000209,65023452,76670000,2,SECTOR 1 MZ D 9,0,0,0,1,977,-76.233900,3.99096,3,,,,,,,
2610862,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ E 14 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610863,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ E 20 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610864,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ I 31 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610865,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ F 1 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610866,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ F 11 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610867,65023454,2,1,2,100,1,637,166,22,OR0001,10000209,65023454,76670000,2,SECTOR 1 MZ F 29,0,0,0,2,975,-76.234310,3.990317,3,,,,,,,
2610869,65023454,2,1,2,100,1,637,166,22,OR0001,10000209,65023454,76670000,2,SECTOR 1 MZ G 25 ,0,0,0,1,975,-76.234310,3.990317,3,,,,,,,
2610892,65023371,2,1,2,0,1,637,166,32,OR0001,10000208,65023371,76670008,1,V S N SN 110 ,0,0,0,2,951,-76.251245,4.029519,3,,,,,,,
2610903,65023530,2,1,2,100,1,637,166,32,OR0001,10000209,65023530,76670010,1,V S N SN 160 ,0,0,0,2,975,-76.230941,4.003965,3,,,,,,,
2610906,65023535,2,1,2,100,1,637,166,32,OR0001,10000209,65023535,76670010,1,V S N POSTE 24 2 CS 745,0,0,0,2,970,-76.234074,4.008612,3,,,,,,,
2610917,65023491,2,1,2,100,1,637,166,32,OR0001,10000209,65023491,76670009,1,V S N SN 130 ,0,0,0,2,1289,-76.216971,3.948501,3,,,,,,,
2610927,65023488,2,1,2,100,1,637,166,32,OR0001,10000209,65023488,76670009,1,V S N SN 280,2,0,0,2,1029,-76.222529,3.975389,3,,,,,,,
2610930,65023488,2,1,2,100,1,637,166,32,OR0001,10000209,65023488,76670009,1,V S N CETSASN 390 ,0,0,0,2,1029,-76.222529,3.975389,3,,,,,,,
2610931,65023488,2,1,2,100,1,637,166,32,OR0001,10000209,65023488,76670009,1,V S N CETSASN 2030 ,0,0,0,2,1029,-76.222529,3.975389,3,,,,,,,
2610934,65023493,2,1,2,100,1,637,166,32,OR0001,10000209,65023493,76670009,1,V S N CETSASN 510 ,0,0,0,2,1073,-76.216143,3.97208,3,,,,,,,
2610937,65023433,2,1,2,100,1,637,166,22,OR0001,10000209,65023433,76670000,2,CL 3 SN 110 ,0,0,0,2,1001,-76.224394,3.994039,3,,,,,,,
2610939,65023530,2,1,2,100,1,637,166,32,OR0001,10000209,65023530,76670010,1,SECTOR 1 MZ B 1 4 ,0,0,0,1,975,-76.230941,4.003965,3,,,,,,,
2610940,65023530,2,1,2,100,1,637,166,32,OR0001,10000209,65023530,76670010,1,SECTOR 1 MZ C 10 ,0,0,0,2,975,-76.230941,4.003965,3,,,,,,,
2610941,65023453,2,1,2,100,1,637,166,22,OR0001,10000209,65023453,76670000,2,SECTOR 1 MZ J 7 ,0,0,0,2,977,-76.234033,3.990739,3,,,,,,,
2610946,65023529,2,1,2,100,1,637,166,32,OR0001,10000209,65023529,76670010,1,V S N SN 420 ,0,0,0,2,978,-76.230052,4.003268,3,,,,,,,
2610948,65034264,2,1,2,0,1,637,166,32,OR0001,10000876,65034264,76670000,2,V S N CETSASN 140,9,0,0,8,959,-76.227482,4.003693,3,,,,,,,
2610953,65036701,2,1,2,100,1,637,166,32,OR0001,10000209,65036701,76670009,2,CJ TOTOCAL SN 540 ,0,0,0,2,994,-76.231019,3.982293,3,,,,,,,
2610957,65023542,2,1,2,100,1,637,166,32,OR0001,10000209,65023542,76670009,1,CARRT V PRINCIPAL SN 130 ,0,0,0,2,966,-76.239795,3.994537,3,,,,,,,
2610958,65024108,2,1,2,100,1,637,166,32,OR0001,10000209,65024108,76670009,1,CJ EL PRADO SN 190 ,0,0,0,2,984,-76.233942,3.978764,3,,,,,,,
2610961,65023486,2,1,2,100,1,637,166,32,OR0001,10000209,65023486,76670009,1,CJ LOS ALPES DOS SN 240 CS 27,0,0,0,2,1011,-76.228877,3.980396,3,,,,,,,
2610966,65726705,2,1,2,0,1,637,166,32,OR0001,10000857,65726705,76616000,2,V S N CETSASN 110,9,0,0,8,945,-76.311028,4.167453,3,,,,,,,
2610967,65726705,2,1,2,0,1,637,166,32,OR0001,10000857,65726705,76616000,2,V S N CETSASN 111,9,0,0,8,945,-76.311028,4.167453,3,,,,,,,
2610969,65023937,2,1,2,100,1,637,166,11,OR0001,10000215,65023937,76834000,2,CR 38B2 14A 26 ,0,0,0,2,974,-76.184820,4.091816,3,,,,,,,
2610970,65722026,2,1,2,100,1,637,166,11,OR0001,10000215,65722026,76834000,2,CR 36B 13C 57 ,0,0,0,3,970,-76.186749,4.091569,3,,,,,,,
2610971,65023905,2,1,2,100,1,637,166,11,OR0001,10000215,65023905,76834000,2,CR 36C 13 63 ,0,0,0,3,973,-76.186630,4.092932,3,,,,,,,
2610972,65023872,2,1,2,100,1,637,166,11,OR0001,10000215,65023872,76834000,2,CL 13 CR3011 1 62 ,0,0,0,2,973,-76.186031,4.093053,3,,,,,,,
2610974,65034679,2,1,2,100,1,637,166,11,OR0001,10000215,65034679,76834000,2,CL 13 CR3011 1 3 ,0,0,0,2,978,-76.183696,4.093093,3,,,,,,,
2610975,65034679,2,1,2,100,1,637,166,11,OR0001,10000215,65034679,76834000,2,CL 13 CR3011 5 ,0,0,0,2,978,-76.183696,4.093093,3,,,,,,,
2610979,65023964,2,1,2,100,1,637,166,11,OR0001,10000216,65023964,76834000,2,CR 49B 14A 27 ,0,0,0,1,1003,-76.172030,4.089485,3,,,,,,,
2610981,65023961,2,1,2,100,1,637,166,11,OR0001,10000216,65023961,76834000,2,CR 49 14A 34 ,0,0,0,1,996,-76.173164,4.08912,3,,,,,,,
2610982,65023961,2,1,2,100,1,637,166,11,OR0001,10000216,65023961,76834000,2,CR 48B 14BSN 110 ,0,0,0,1,996,-76.173164,4.08912,3,,,,,,,
2610983,65023961,2,1,2,100,1,637,166,11,OR0001,10000216,65023961,76834000,2,CR 48B 14B 3 ,0,0,0,1,996,-76.173164,4.08912,3,,,,,,,
2610984,65023961,2,1,2,100,1,637,166,11,OR0001,10000216,65023961,76834000,2,CR 48B 14B 15 ,0,0,0,1,996,-76.173164,4.08912,3,,,,,,,
2610989,65721753,2,1,2,100,1,637,166,11,OR0001,10000214,65721753,76834000,2,CL 14 LOSMANGUITOS30 46 ,0,0,0,2,970,-76.189405,4.091602,3,,,,,,,
