NIU,CODIGO_DE_CONEXION,TIPO_DE_CONEXION,NIVEL_DE_TENSION,NIVEL_DE_TENSION_PRIMARIO,PORC_PROPIEDAD_DEL_ACTIVO,CONEXION_RED,ID_COMERCIALIZADOR,ID_MERCADO,GRUPO_DE_CALIDAD,COD_FRONTERA_COMERCIAL,CODIGO_CIRCUITO_O_LINEA,CODIGO_TRANSFORMADOR,CODIGO_DANE_NIU,UBICACION,DIRECCION,CONDICION_ESPECIAL,TIPO_AREA_ESPECIAL,CODIGO_AREA_ESPECIAL,ESTRATO_ID,ALTITUD,LONGITUD,LATITUD,AUTOGENERADOR,EXPORTA_ENERGIA,POTENCIA,TIPO_GENERACION,CODIGO_FRONTERA_AUTO_GEN,INICIO_OPERACION,CONTRATO_RESPALDO,CAPACIDAD_CONTRATO_RESPALDO
17270603,102S4O0000,2,1,2,100,1,62371,444,12,Frt65226,,102S4O0000,8001000,2,CR 47 CL 82 - 170 DPL CM4893,0,0,0,8,19,-74.8179826,11.0021923,3,,,,,,,
17270901,0340,1,2,2,101,2,62371,444,12,Frt76619,0340,,8001000,2,CR 49C CL 80 - 161 DPL CH4926,0,0,0,8,63,-74.8131534,11.0137506,3,,,,,,,
17271293,102RWP0000,2,1,2,0,1,62371,444,12,Frt59942,,102RWP0000,8001000,2,CR 50 CL 82 - 131 DPL CM6404,0,0,0,8,82,-74.8163294,11.0033443,3,,,,,,,
17273109,100CFC0000,2,1,2,100,1,62371,444,12,Frt52324,,100CFC0000,8758000,2,CR 30 CL 28A - 180 DPL EF9193,0,3,4251,8,19,-74.7762879,10.9278206,3,,,,,,,
17275904,101KPZ0000,2,1,2,100,1,62371,444,12,Frt58863,,101KPZ0000,8001000,2,CR 43B CL 82 - 221 BLO 1 P 1 Ap 3 CO259,0,0,0,8,98,-74.8196781,10.999657,3,,,,,,,
17275927,0446,1,2,2,101,2,62371,444,12,Frt70773,0446,,8001000,2,CL 30 CR 19 - 128 DPL BO6804,0,0,0,7,29,-74.7861756,10.9495157,3,,,,,,,
17278757,101M9G0000,2,1,2,100,1,62371,444,12,Frt56310,,101M9G0000,8001000,2,CR 43B CL 80 - 88 ARCO 01 CH2368,0,0,0,8,84,-74.8156283,10.9973617,3,,,,,,,
17280279,1012ML0000,2,1,2,100,1,62371,444,12,Frt56432,,1012ML0000,8001000,2,CL 76 CR 52 - 53 P 1 LOC L1 CM3286,0,0,0,8,54,-74.8058519,11.0028723,3,,,,,,,
17281694,100BZ80000,2,1,2,100,1,62371,444,12,Frt65221,,100BZ80000,8001000,2,CR 51B CL 93 - 195 DPL DR1019,0,0,0,8,103,-74.8274523,11.009428,3,,,,,,,
17282219,100DK90000,2,1,2,100,1,62371,444,12,Frt60162,,100DK90000,8001000,2,CR 48 CL 76 - 147 DPL CH4545,0,0,0,8,68,-74.8099221,10.9985868,3,,,,,,,
17285988,1012ML0000,2,1,2,100,1,62371,444,12,Frt69617,,1012ML0000,8001000,2,CR 53 CL 76 - 41 BLO 1 P 1 Ap 02 CM9778,0,0,0,8,54,-74.8058519,11.0028723,3,,,,,,,
17289767,0209,1,2,2,101,2,62371,444,12,Frt69518,0209,,8001000,2,CR 70 CL 81 - 110 P 1 OFI 2 CJ4425,0,0,0,8,7,-74.8072347,11.0293717,1,2.0,20.0,1.0,AGPE0001,22-06-2023,2.0,
17292889,100N8R0000,2,1,2,100,1,62371,444,12,Frt51481,,100N8R0000,8001000,2,CL 19 CR 5A - 6 P 1 Ap 02 BA6604,0,0,0,8,19,-74.7793058,10.9470685,3,,,,,,,
17299459,102SAH0000,2,1,2,100,1,62371,444,12,Frt58776,,102SAH0000,8001000,2,CL 36B CR 7H - 37 DPL BA9046,0,0,0,8,44,-74.7928873,10.9457535,3,,,,,,,
17305185,1015DW0000,2,1,2,100,1,62371,444,12,Frt83761,,1015DW0000,8001000,2,CR 10C CL 44B - 6 LOC 1 BI7229,0,0,0,8,45,-74.7988276,10.9509194,3,,,,,,,
17307082,100MJW0000,2,1,2,100,1,62371,444,12,Frt83746,,100MJW0000,8001000,2,CL 84 CR 56 - 23 BLO 1 P 1 Ap 01 CM4752,9,0,0,8,68,-74.8140375,11.0089364,3,,,,,,,
17309428,0037,1,2,2,101,2,62371,444,32,Frt72416,0037,,8078000,2,CR 15 No CL 18 - 2 DPL CQ6293,4,0,0,7,101,-74.9087264,10.7738576,3,,,,,,,
17309442,0108,1,2,2,101,2,62371,444,12,Frt66979,0108,,8001000,2,CL 57 CR 25 - 105 P 1 Ap 2 BW1804,0,0,0,8,39,-74.7900594,10.9761106,3,,,,,,,
17317026,0450,1,2,2,101,2,62371,444,12,Frt64940,0450,,8001000,2,CL 45 CR 14 - 99 P 0 BI6253,0,0,0,8,29,-74.7861756,10.9495157,3,,,,,,,
17320735,0347,1,2,2,101,2,62371,444,12,Frt80608,0347,,8001000,2,CR 51B CL 87 - 99 INT 2 CM677,9,0,0,8,63,-74.8131534,11.0137506,1,1.0,100.0,1.0,AGPE0001,26-05-2020,2.0,
17326009,102RDJ0000,2,1,2,100,1,62371,444,12,Frt72540,,102RDJ0000,8001000,2,CL 56 TR 6 - 20 DPL BG7820,0,3,9703,8,70,-74.8120988,10.9498664,3,,,,,,,
17327763,102Y9P0000,2,1,2,100,1,62371,444,12,Frt60513,,102Y9P0000,8001000,2,CR 8 CL 44 - 58 DPL BI4310,0,0,0,8,46,-74.7995948,10.9466146,3,,,,,,,
17333513,100PVM0000,2,1,2,100,1,62371,444,12,Frt72556,,100PVM0000,8001000,2,CL 45 CR 1A - 64 DPL BA933,0,0,0,8,47,-74.7990911,10.9311849,3,,,,,,,
17333773,101GNI0000,2,1,2,100,1,62371,444,11,Frt49570,,101GNI0000,47001000,2,CL 15 CR 5 - 9 DPL AO4142,0,0,0,8,11,-74.2102285,11.2440196,3,,,,,,,
17334374,1022GR0000,2,1,2,100,1,62371,444,11,Frt57951,,1022GR0000,47001000,2,CL 22 CR 14 - 6 DPL AU4514,0,0,0,8,11,-74.2015994,11.2380115,3,,,,,,,
17337021,1006GE0000,2,1,2,0,1,62371,444,11,Frt70770,,1006GE0000,47001000,2,CR 4 No CL 18 - 37 ENTR 4 P 1 Ap 3 AO136,0,0,0,8,7,-74.2116197,11.242229,3,,,,,,,
17338717,100HB70000,2,1,2,0,1,62371,444,11,Frt84745,,100HB70000,47001000,2,CR 2 No CL 6 - 38 DPL AK9233,0,0,0,8,9,-74.2266934,11.2059254,3,,,,,,,
17339646,10220F0000,2,1,2,100,1,62371,444,11,Frt59550,,10220F0000,47001000,2,CL 14 CR 20 - 11 Ap 1 AT4035,0,0,0,8,16,-74.1912067,11.2411525,3,,,,,,,
17343638,100FIC0000,2,1,2,0,1,62371,444,12,Frt11551,,100FIC0000,8001000,2,CR 52 72 166,0,0,0,7,60,-74.8041045,10.9992063,3,,,,,,,
17344012,101GVV0000,2,1,2,100,1,62371,444,11,Frt60319,,101GVV0000,47001000,2,CR 5 No CL 13 - 25 DPL AO479,0,0,0,8,9,-74.2101647,11.2446434,3,,,,,,,
17347072,1006EO0000,2,1,2,100,1,62371,444,11,Frt60121,,1006EO0000,47001000,2,CL 17 No CR 5 - 12 DPL AO4983,0,0,0,8,11,-74.2103014,11.2431879,3,,,,,,,
17347084,1006FN0000,2,1,2,100,1,62371,444,11,Frt67685,,1006FN0000,47001000,2,CR 1C No CL 18 - 67 Ap 02 AO6136,0,0,0,8,6,-74.2150356,11.2424264,3,,,,,,,
17348252,1006GC0000,2,1,2,100,1,62371,444,11,Frt59886,,1006GC0000,47001000,2,CL 19 No CR 4 - 80 DPL AO5901,0,0,0,8,10,-74.2111251,11.2421479,1,1.0,36.0,1.0,AGPE0001,18-08-2023,2.0,
17349392,1015700000,2,1,2,100,2,62371,444,11,Frt51982,,1015700000,47001000,2,CR 8 No CL 13 - 41 ENTR 4 Ap 3 AO1170,0,0,0,8,9,-74.2072342,11.244726,3,,,,,,,
17351065,1014GQ0000,2,1,2,100,1,62371,444,11,Frt58715,,1014GQ0000,47001000,2,CR 5 No CL 19 - 34 DPL AO550,0,0,0,8,10,-74.2106944,11.2414791,3,,,,,,,
17352740,100H3Z0000,2,1,2,100,2,62371,444,11,Frt52697,,100H3Z0000,47001000,2,Cr A GAIRA No Km 2 - 14 Ap 4 BA517,0,0,0,7,14,-74.2094267,11.1911615,3,,,,,,,
17355556,1007IS0000,2,1,2,0,1,62371,444,11,Frt60120,,1007IS0000,47001000,2,CARRT 90 No KM 2 - 115 Ap 1 AP9710,0,0,0,7,26,-74.1748445,11.2210977,3,,,,,,,
17358375,0735,1,2,2,101,2,62371,444,11,Frt86211,0735,,47001000,2,CR 1C CL 22 - 110 DPL AM4195,0,0,0,8,12,-74.2037836,11.2365524,3,,,,,,,
17362292,1023OV0000,2,1,2,100,1,62371,444,11,Frt82942,,1023OV0000,47001000,2,CL 18 No CR 3 - 75 DPL AO5380,0,0,0,6,7,-74.2113818,11.2427444,3,,,,,,,
17365046,100N5O0000,2,1,2,100,1,62371,444,11,Frt82941,,100N5O0000,47001000,2,CL 18 CR 3 - 18 DPL AO5364,0,0,0,7,7,-74.2127828,11.2424545,3,,,,,,,
17367539,1487,1,2,2,101,2,62371,444,11,Frt55789,1487,,47001000,2,CL 10C No CR 2 - 76 DPL AO8497,0,0,0,8,12,-74.2037836,11.2365524,3,,,,,,,
17367674,10074O0000,2,1,2,100,1,62371,444,11,Frt56815,,10074O0000,47001000,2,CL 12 CR 16E - 20 DPL AT7808,0,0,0,6,15,-74.196354,11.2429224,3,,,,,,,
17372334,101GVV0000,2,1,2,100,1,62371,444,11,Frt65624,,101GVV0000,47001000,2,CR 5 No CL 13 - 33 Ap 1 AO480,0,0,0,8,9,-74.2101647,11.2446434,3,,,,,,,
17373517,101GNN0000,2,1,2,100,1,62371,444,11,Frt60440,,101GNN0000,47001000,2,CR 8 No CL 18 - 14 DPL AO1222,9,0,0,7,10,-74.2073153,11.2417156,3,,,,,,,
17379921,1009UW0000,2,1,2,100,1,62371,444,22,Frt72468,,1009UW0000,47555000,2,CR 15 No 8 - 50 DPL DO3053,0,0,0,8,20,-74.7869594,9.792591,3,,,,,,,
17380815,1011SG0000,2,1,2,100,1,62371,444,22,Frt71101,,1011SG0000,47053000,2,CL 8 No 3 - 49 DPL DI7887,0,0,0,8,34,-74.1907669,10.5933414,3,,,,,,,
17386519,1011T30000,2,1,2,100,1,62371,444,22,Frt72719,,1011T30000,47555000,2,CR 18 CL 12 - 25 DPL DO523,0,0,0,2,19,-74.7800132,9.7921172,3,,,,,,,
17402549,1015MA0000,2,1,2,100,1,62371,444,22,Frt68406,,1015MA0000,47288000,2,CL 4 CR 8 - 4 DPL DL6156,0,0,0,7,44,-74.1858816,10.5228712,3,,,,,,,
17407517,1012EG0000,2,1,2,0,1,62371,444,22,Frt87776,,1012EG0000,47053000,2,CR 3 No CL 1 - 105 DPL DP9847,4,0,0,7,36,-74.1894021,10.5841024,3,,,,,,,
17407520,0017,1,2,2,101,2,62371,444,22,Frt80212,0017,,47053000,1,CL PRINCIPAL No CR 1 - 302 DPL DP9630,4,0,0,7,34,-74.1919711,10.5879445,3,,,,,,,
17408454,1007DD0000,2,1,2,100,1,62371,444,22,Frt69724,,1007DD0000,47288000,2,CL 6 No CR 9 - 12 DPL DL6656,0,0,0,8,46,-74.1845381,10.5212986,3,,,,,,,
17408456,100XCI0000,2,1,2,0,1,62371,444,22,Frt74094,,100XCI0000,47288000,2,CR 9 CL 5 - 86 DPL DL8197,0,0,0,8,43,-74.1869865,10.5212797,3,,,,,,,
17410816,100PI40000,2,1,2,100,1,62371,444,22,Frt60543,,100PI40000,47551000,2,CL 8 No 14 - 20 DPL DN6243,0,0,0,8,6,-74.6165632,10.4639631,3,,,,,,,
17411386,1007DD0000,2,1,2,100,1,62371,444,22,Frt59429,,1007DD0000,47288000,2,CR 7A No CL 6 - 6 DPL DL7761,0,0,0,8,46,-74.1845381,10.5212986,3,,,,,,,
17414301,101HNF0000,2,1,2,100,1,62371,444,22,Frt70688,,101HNF0000,47288000,2,CR 8 No CL 6 - 15 DPL DL7964,0,0,0,8,45,-74.1855522,10.5214158,3,,,,,,,
17423283,1015MA0000,2,1,2,100,1,62371,444,22,Frt58007,,1015MA0000,47288000,2,CR 8 No CL 5 - 26 DPL DL7925,0,0,0,8,44,-74.1858816,10.5228712,3,,,,,,,
17427080,10068S0000,2,1,2,100,1,62371,444,11,Frt71469,,10068S0000,47001000,2,CL 22 CR 19 - 52 DPL AS248,0,0,0,8,14,-74.1941811,11.2364052,3,,,,,,,
17457455,1006DK0000,2,1,2,100,1,62371,444,11,Frt43726,,1006DK0000,47001000,2,CL 32 3 94 LOC QIEN,0,0,0,7,5,-74.2141607,11.2317502,3,,,,,,,
17465011,1006PO0000,2,1,2,100,1,62371,444,11,Frt86834,,1006PO0000,47001000,2,CR 2 CL 7 - 26 ENTR 1 P 01 Ap 1D AK9261,0,0,0,8,9,-74.226684,11.2053559,3,,,,,,,
17470299,100B1S0000,2,1,2,100,1,62371,444,12,Frt71068,,100B1S0000,8001000,2,CR 49C CL 84 - 16 BLO 1 P 1 LOC 2 CM1821,0,0,0,8,92,-74.8185891,11.0032755,3,,,,,,,
17476085,100WN20000,2,1,2,100,1,62371,444,12,Frt32703,,100WN20000,8001000,2,CR 53 85 61 LOC VTI,0,0,0,7,83,-74.8174764,11.0083766,3,,,,,,,
17478369,1009N30000,2,1,2,100,1,62371,444,32,Frt59950,,1009N30000,8770000,1,CARRT ORIENTAL No KM 3 - 600 DPL DH3403,0,3,9409,7,8,-74.8978459,10.2946906,3,,,,,,,
17478978,100M440000,2,1,2,0,1,62371,444,32,Frt74836,,100M440000,8638000,1,Cr A CGTO CAMPECHE No Km 6 - 501 DPL EM1257,0,0,0,7,95,-74.9052966,10.7055857,3,,,,,,,
17484843,100RQ10000,2,1,2,0,1,62371,444,12,Frt56340,,100RQ10000,8001000,2,CR 43 CL 95 - 20 DPL CN7231,0,0,0,8,120,-74.829567,11.0026159,3,,,,,,,
17487219,102RXW0000,2,1,2,100,1,62371,444,12,Frt65223,,102RXW0000,8001000,2,CR 46 CL 96 - 20 DPL CN4481,0,0,0,8,49,-74.8286413,11.0056284,3,,,,,,,
17489485,100GZ10000,2,1,2,100,1,62371,444,12,Frt80289,,100GZ10000,8001000,2,CR 46 CL 61 - 51 BLO 1 P 1 Ap 02 CB4338,0,0,0,8,42,-74.7971574,10.9904994,3,,,,,,,
17489688,100BL20000,2,1,2,100,1,62371,444,12,Frt45077,,100BL20000,8001000,2,CR 54 55 105 LOC DICE,0,0,0,8,35,-74.7924339,10.9932857,3,,,,,,,
17493843,101LR60000,2,1,2,100,1,62371,444,12,Frt80221,,101LR60000,8001000,2,CR 38 CL 70B - 117 DPL BA9301,0,0,0,8,103,-74.810319,10.9850985,3,,,,,,,
17494150,100D0D0000,2,1,2,100,1,62371,444,12,Frt70719,,100D0D0000,8001000,2,CL 30 CR 33 - 8 LOC 6 BO8630,0,0,0,8,15,-74.7794193,10.9720543,3,,,,,,,
17499868,100Z5G0000,2,1,2,0,1,62371,444,12,Frt56421,,100Z5G0000,8001000,2,CR 59 CL 85 - 84 DPL CK6405,0,0,0,6,71,-74.8149967,11.0120166,3,,,,,,,
17500479,100VLB0000,2,1,2,100,1,62371,444,12,Frt67478,,100VLB0000,8001000,2,CR 53 CL 61 - 35 DPL CE4710,0,0,0,8,35,-74.7949529,10.9945092,3,,,,,,,
17503238,0292,1,2,2,101,2,62371,444,12,Frt60438,0292,,8001000,2,CL 64 CR 50 - 155 DPL CE1738,9,0,0,8,20,-74.7948632,11.0086761,3,,,,,,,
17506145,101L4O0000,2,1,2,100,1,62371,444,12,Frt58026,,101L4O0000,8001000,2,CL 48 CR 67B - 5 DPL CJ7990,0,0,0,3,8,-74.786333,11.0017069,3,,,,,,,
17506201,100FS70000,2,1,2,0,2,62371,444,12,Frt56537,,100FS70000,8001000,2,CR 45B CL 90 - 210 P 1 OFI 1B CN3960,0,0,0,8,109,-74.8263033,11.0036816,3,,,,,,,
17512707,0380,1,2,2,101,1,62371,444,12,Frt45573,0380,,8001000,2,CL 68 29 122 LOC QIEN,0,0,0,7,109,-74.8174296,10.981599,3,,,,,,,
17641597,100MX50000,2,1,2,100,1,62371,444,12,Frt71099,,100MX50000,8001000,2,CR 53 CL 79 - 103 P 1 LOC 1 CM9946,0,0,0,7,65,-74.8093059,11.0047262,3,,,,,,,
17670641,100H4V0000,2,1,2,0,2,62371,444,12,Frt78422,,100H4V0000,8001000,2,CR 53 No 98 - 3 P 1 LOC 138- DT3747,0,0,0,8,91,-74.8276551,11.0136581,3,,,,,,,
17670658,100H4V0000,2,1,2,0,2,62371,444,12,Frt68380,,100H4V0000,8001000,2,CR 53 CL 98 - 3 P 2 LOC 201B DT3769,0,0,0,7,91,-74.8276551,11.0136581,3,,,,,,,
17670661,100H4V0000,2,1,2,0,2,62371,444,12,Frt76784,,100H4V0000,8001000,2,CR 53 No 98 - 3 P 2 LOC 203- DT3774,0,0,0,8,91,-74.8276551,11.0136581,3,,,,,,,
17673466,100H4V0000,2,1,2,0,2,62371,444,12,Frt72435,,100H4V0000,8001000,2,CR 53 CL 98 - 3 P 2 LOC 206 DT3776,0,0,0,8,91,-74.8276551,11.0136581,3,,,,,,,
18019826,100HEF0000,2,1,2,0,2,62371,444,12,Frt70764,,100HEF0000,44001000,2,CR 7 CL 3 - 8 P 5 Ap 3A C4762,0,0,0,8,6,-72.9087634,11.5514679,3,,,,,,,
18025373,0336,1,2,2,101,2,62371,444,12,Frt83727,0336,,44001000,2,CR 1 CL 11 - 20 DPL EB1546,4,0,0,7,8,-72.8975636,11.5389011,3,,,,,,,
18034308,100IH50000,2,1,2,100,1,62371,444,12,Frt65481,,100IH50000,44430000,2,CL 13 CR 10 - 65 P 1 LOC 01 DY5259,0,3,9402,8,55,-72.2377665,11.3785229,3,,,,,,,
18045779,100JBL0000,2,1,2,100,1,62371,444,12,Frt57927,,100JBL0000,44001000,2,CR 7 CL 27A - 19 DPL EB6177,0,0,0,8,14,-72.9005807,11.5333581,3,,,,,,,
18056978,0336,1,2,2,101,2,62371,444,12,Frt80209,0336,,44001000,2,CL 11A CR 18A - 55 DPL ED28,4,3,9501,7,8,-72.8975636,11.5389011,3,,,,,,,
18061654,1008240000,2,1,2,100,1,62371,444,12,Frt57925,,1008240000,44001000,2,CL 13 CR 11 - 16 DPL EC4564,0,0,0,3,8,-72.9124018,11.5449298,3,,,,,,,
18079800,0295,1,2,2,101,2,62371,444,12,Frt64939,0295,,8001000,2,CR 54 CL 64 - 223 LOC 2 CE5953,9,0,0,8,20,-74.7948632,11.0086761,3,,,,,,,
18079802,0295,1,2,2,101,2,62371,444,12,Frt65626,0295,,8001000,2,CL 68 CR 53 - 56 LOC 4 CE2254,9,0,0,8,20,-74.7948632,11.0086761,3,,,,,,,
18090691,100JDR0000,2,1,2,100,1,62371,444,21,Frt68332,,100JDR0000,44279000,2,CL 13 No CR 17 - 44 P 1 LOC 01 DX171,0,0,0,8,182,-72.8515429,10.8889101,3,,,,,,,
18091201,1009N10000,2,1,2,100,1,62371,444,32,Frt59938,,1009N10000,8770000,1,CARRT A SANTA LUCIA No KM 4 - 50 DPL AV9300,0,3,9409,7,5,-74.9047305,10.2989219,3,,,,,,,
18105543,10082S0000,2,1,2,100,1,62371,444,12,Frt57840,,10082S0000,44001000,2,CL 11A CR 12 - 124 DPL EA8980,0,0,0,8,7,-72.9148481,11.54738,3,,,,,,,
18109327,0513,1,2,2,101,2,62371,444,12,Frt02885,0513,,8001000,2,Cr PRINCIPAL No BDG 12 - 4 BLO 12 BA3544,9,0,0,7,4,-74.7653225,10.9840783,3,,,,,,,
18109581,1015J50000,2,1,2,100,1,62371,444,22,Frt80191,,1015J50000,8638000,2,CR 18 CL 19 - 4 P 1 LOC L2 CV8473,0,0,0,8,98,-74.9192245,10.6314502,3,,,,,,,
18116770,0012,1,2,2,101,2,62371,444,11,Frt02908,0012,,47001000,2,CARRT 90 No KM - 18 DPL AK5670,9,3,9724,7,20,-74.2251284,11.1246242,3,,,,,,,
18139530,100B3U0000,2,1,2,100,1,62371,444,12,Frt68319,,100B3U0000,8001000,2,CR 51B CL 82 - 283 P 2 CS 2 CM8345,0,0,0,5,84,-74.8173331,11.0059272,3,,,,,,,
18144110,0291,1,2,2,101,2,62371,444,12,Frt03210,0291,,8001000,2,V VI 40 CR 71 197 LOC RENO,0,0,0,7,20,-74.7948632,11.0086761,3,,,,,,,
18155288,0238,1,2,2,101,2,62371,444,12,Frt88537,0238,,44430000,2,CR 5 CL 28 - 915 DPL DZ9612,4,3,9402,7,58,-72.2534093,11.3769622,3,,,,,,,
18155631,100CG40000,2,1,2,100,1,62371,444,12,Frt60149,,100CG40000,8001000,2,CR 75 CL 87 - 44 LOC 1 EM4723,0,0,0,8,41,-74.8115612,11.0214172,3,,,,,,,
18156246,101HQZ0000,2,1,2,100,1,62371,444,12,Frt57820,,101HQZ0000,44001000,2,CR 7 CL 12 - 23 DPL EB111,0,0,0,8,10,-72.907738,11.5467729,3,,,,,,,
18166215,100O6L0000,2,1,2,0,1,62371,444,12,Frt69638,,100O6L0000,8001000,2,CR 13 CL 100 - 75 LOC 1 BZ6760,0,0,0,8,32,-74.8334978,10.9651186,3,,,,,,,
18168886,101L2H0000,2,1,2,100,1,62371,444,12,Frt71067,,101L2H0000,8001000,2,CL 79 CR 51 - 36 P 1 LOC 02 CM3536,0,0,0,8,69,-74.8095011,11.002267,3,,,,,,,
18178535,100MX50000,2,1,2,100,1,62371,444,12,Frt70946,,100MX50000,8001000,2,CR 53 CL 79 - 103 LOC 03 CM9944,0,0,0,7,65,-74.8093059,11.0047262,3,,,,,,,
18186127,0458,1,2,2,101,2,62371,444,12,Frt10963,0458,,8758000,2,UTOP L EROPUERTO KM 7 7 LOC EMG,9,0,0,7,38,-74.7930524,10.9281115,3,,,,,,,
18214550,101M650000,2,1,2,100,1,62371,444,31,Frt88427,,101M650000,8372000,1,CR 11 No CL 1 - 30 DPL M7461,0,0,0,8,1,-75.096052,10.874009,3,,,,,,,
18218050,1010XB0000,2,1,2,100,1,62371,444,12,Frt80241,,1010XB0000,8001000,2,CR 47 CL 70 - 10 DPL CF2025,0,0,0,8,60,-74.8028662,10.9941561,3,,,,,,,
18248053,101MNH0000,2,1,2,100,1,62371,444,22,Frt72542,,101MNH0000,8606000,2,CL 8 CR 9 - 39 P 1 Ap 02 EQ9637,0,3,9698,2,12,-75.1258707,10.4943555,3,,,,,,,
18257765,10075Q0000,2,1,2,100,1,62371,444,11,Frt58973,,10075Q0000,47001000,2,CR 8 CL 29 - 25 DPL AN8668,0,0,0,8,11,-74.20417,11.2317455,3,,,,,,,
18262444,100IDN0000,2,1,2,100,1,62371,444,12,Frt80247,,100IDN0000,8001000,2,CR 43 CL 97 - 55 CS 8 CN7367,0,0,0,8,123,-74.8329709,11.002725,3,,,,,,,
18267608,1022CQ0000,2,1,2,100,1,62371,444,11,Frt56301,,1022CQ0000,47001000,2,CL 19 No CR 3 - 45 DPL AO5836,0,0,0,8,6,-74.212473,11.242311,3,,,,,,,
18315928,100IUC0000,2,1,2,100,1,62371,444,12,Frt60306,,100IUC0000,8758000,2,CL 63 KM 4 6,0,0,0,8,45,-74.8027541,10.8873875,3,,,,,,,
18318595,100IUC0000,2,1,2,100,1,62371,444,12,Frt60303,,100IUC0000,8758000,2,CL 63 KM 4 6,0,0,0,8,45,-74.8027541,10.8873875,3,,,,,,,
18325083,0513,1,2,2,101,2,62371,444,12,Frt60523,0513,,8001000,2,CL 1A CR 6 - 11 DPL H6315,0,0,0,8,4,-74.7653225,10.9840783,1,2.0,99.0,1.0,AGPE0001,03-03-2021,2.0,
18330868,1139,1,2,2,101,2,62371,444,12,Frt70992,1139,,8001000,1,Cr A LA PLAYA No VIA FERREA - 1 DPL CK1723,4,3,4220,7,26,-74.849346,11.024253,3,,,,,,,
18336298,1013CW0000,2,1,2,100,1,62371,444,11,Frt78325,,1013CW0000,47001000,2,CR 19 No CL 29 - 7 LOC 8 AV687,0,0,0,7,17,-74.1943442,11.2319845,3,,,,,,,
18337045,100B510000,2,1,2,0,1,62371,444,12,Frt72476,,100B510000,8001000,2,CR 53 CL 76 - 279 LOC ISLA CH7370,0,0,0,8,59,-74.8075659,11.0041067,3,,,,,,,
18345019,100HW30000,2,1,2,0,2,62371,444,12,Frt83758,,100HW30000,44001000,2,CL 1 No CR 7 - 21 LOC 3 EC1652,9,0,0,8,7,-72.9093746,11.5521754,3,,,,,,,
18346078,101HNF0000,2,1,2,100,1,62371,444,22,Frt71097,,101HNF0000,47288000,2,CL 6 No CR 8 - 4 DPL DL6598,0,0,0,8,45,-74.1855522,10.5214158,3,,,,,,,
18346590,1009N00000,2,1,2,100,1,62371,444,32,Frt59558,,1009N00000,8770000,1,CARRT A SANTA LUCIA No KM 4 - 1 P 1 SEGE 1 AV9299,0,3,9409,7,8,-74.9032143,10.2985641,3,,,,,,,
18347522,100GIN0000,2,1,2,0,2,62371,444,12,Frt56523,,100GIN0000,8001000,2,CR 55 CL 80 - 132 Ap 12 CN975,0,0,0,6,97,-74.8111041,11.0067197,3,,,,,,,
18351184,100OMW0000,2,1,2,0,2,62371,444,11,Frt57952,,100OMW0000,47001000,2,SECTOR 1 No L - 1 DPL ES8373,0,0,0,8,22,-74.1768816,11.2338167,3,,,,,,,
18359803,10127L0000,2,1,2,0,1,62371,444,11,Frt89347,,10127L0000,47001000,2,CL 22 CR 21 - 9 DPL AV2967,0,0,0,7,16,-74.1903714,11.2361806,3,,,,,,,
18363847,100GNQ0000,2,1,2,0,2,62371,444,12,Frt66692,,100GNQ0000,8001000,2,CR 43 CL 72 - 110 DPL CF287,0,0,0,8,75,-74.80772,10.9923275,3,,,,,,,
18366549,100JOG0000,2,1,3,0,2,62371,444,11,Frt72300,,100JOG0000,47001000,2,CL 29 No CR 14 - 9 ENTR A1 LOC TL65 AR7745,0,0,0,8,14,-74.199335,11.2320639,3,,,,,,,
18374541,100JLI0000,2,1,2,0,1,62371,444,11,Frt60207,,100JLI0000,47001000,2,CR 1 CL 23 - 40 DPL AM3494,0,0,0,7,7,-74.2160141,11.239515,1,1.0,13.0,1.0,AGPE0001,20-12-2022,2.0,
18375355,0237,1,2,2,101,2,62371,444,11,Frt28252,0237,,8433000,1,CARRETERA A CARACOL KM 2 701,0,0,0,8,13,-74.7693239,10.8383713,3,,,,,,,
18377004,102YKV0000,2,1,2,100,1,62371,444,12,Frt69565,,102YKV0000,44001000,2,CL 17 CR 12C - 43 DPL EC8143,0,0,0,8,10,-72.9143739,11.5379149,3,,,,,,,
18385204,100JOF0000,2,1,3,100,2,62371,444,11,Frt58716,,100JOF0000,47001000,2,CL 29 No CR 14 - 9 LOC TL14 AR7810,0,0,0,8,17,-74.1997747,11.2324524,3,,,,,,,
18385214,100JOF0000,2,1,3,100,2,62371,444,11,Frt89152,,100JOF0000,47001000,2,CL 29 No CR 14 - 9 LOC TL27 AR7812,9,0,0,8,17,-74.1997747,11.2324524,3,,,,,,,
18388021,100JOF0000,2,1,3,100,2,62371,444,11,Frt89153,,100JOF0000,47001000,2,CL 29 No CR 14 - 9 ENTR C2 P2 LOC 31 AR7788,0,0,0,8,17,-74.1997747,11.2324524,3,,,,,,,
18388721,0632,1,3,3,101,2,62371,444,11,Frt06407,0632,,47001000,2,CL 29 No CR 14 - 9 LOC NREG AR7807,0,0,0,8,19,-74.1900756,11.2165661,3,,,,,,,
18388895,100JAP0000,2,1,2,0,2,62371,444,12,Frt69743,,100JAP0000,8001000,2,CL 110 CR 19 - 03,0,0,0,8,27,-74.8388117,10.9682151,3,,,,,,,
